,Collect_DateTime,No,Code,Name,Rem,Last,Done,LACP,Chg,%,Chg,Vol,('00),Buy,Vol,('00)
415,2019-10-16_23-32-36,416,1961,IOICORP[S],s,4.330,4.220,0.110,+2.61,15954,161,4.320,4.330,1645,4.400,4.220
416,2019-10-16_23-32-36,417,5249,IOIPG[S],s,1.100,1.130,-0.030,-2.65,41249,10630,1.100,1.110,1145,1.150,1.100
417,2019-10-16_23-32-36,418,5673,IPMUDA[S],s,0.360,0.370,-0.010,-2.70,30,620,0.360,0.400,50,0.360,0.360
418,2019-10-16_23-32-36,419,5107,IQGROUP[S],s,0.785,0.795,-0.010,-1.26,419,172,0.785,0.810,38,0.795,0.785
419,2019-10-16_23-32-36,420,8834,IREKA[S],s,-,0.490,-,-,-,30,0.460,0.490,648,-,-
420,2019-10-16_23-32-36,421,7183,IRETEX[S],s,0.100,0.100,-,-,186,3774,0.095,0.100,850,0.100,0.095
421,2019-10-16_23-32-36,422,9393,ITRONIC[S],s,-,0.090,-,-,-,1362,0.085,0.095,500,-,-
422,2019-10-16_23-32-36,423,5175,IVORY[S],s,0.180,0.190,-0.010,-5.26,872,344,0.180,0.190,886,0.180,0.180
423,2019-10-16_23-32-36,424,1589,IWCITY[S],s,0.900,0.920,-0.020,-2.17,89754,140,0.900,0.905,2050,0.930,0.890
424,2019-10-16_23-32-36,425,7043,JADEM[S],s,-,1.190,-,-,-,230,1.110,1.180,500,-,-
425,2019-10-16_23-32-36,426,7223,JADI[S],s,0.060,0.055,0.005,+9.09,12920,67367,0.050,0.060,35365,0.060,0.050
426,2019-10-16_23-32-36,427,4723,JAKS[S],s,0.935,0.975,-0.040,-4.10,128513,1686,0.935,0.940,1431,0.990,0.925
427,2019-10-16_23-32-36,428,4723WB,JAKS-WB[S],s,0.630,0.675,-0.045,-6.67,4879,370,0.630,0.635,258,0.690,0.630
428,2019-10-16_23-32-36,429,8648,JASKITA,s,0.110,0.100,0.010,+10.00,13401,13938,0.100,0.110,2466,0.110,0.100
429,2019-10-16_23-32-36,430,7152,JAYCORP[S],s,1.080,1.090,-0.010,-0.92,476,117,1.070,1.080,191,1.080,1.070
430,2019-10-16_23-32-36,431,0058,JCBNEXT,s,-,1.460,-,-,-,400,1.450,1.500,109,-,-
431,2019-10-16_23-32-36,432,5161,JCY[S],s,0.190,0.185,0.005,+2.70,59586,8270,0.180,0.190,5796,0.195,0.180
432,2019-10-16_23-32-36,433,8931,JERASIA,s,0.320,0.315,0.005,+1.59,5809,6,0.320,0.340,47,0.320,0.320
433,2019-10-16_23-32-36,434,9083,JETSON[S],s,0.135,0.140,-0.005,-3.57,140,500,0.125,0.135,560,0.135,0.130
434,2019-10-16_23-32-36,435,8923,JIANKUN[S],s,0.340,0.340,-,-,84,20,0.340,0.350,1140,0.340,0.305
435,2019-10-16_23-32-36,436,8923WA,JIANKUN-WA[S],s,0.065,0.065,-,-,682,18,0.065,0.070,500,0.065,0.065
436,2019-10-16_23-32-36,437,6769,JKGLAND[S],s,0.075,0.070,0.005,+7.14,16807,69,0.075,0.080,32139,0.075,0.070
437,2019-10-16_23-32-36,438,3441,JOHAN,s,0.070,0.070,-,-,520,560,0.070,0.075,1150,0.070,0.070
438,2019-10-16_23-32-36,439,7167,JOHOTIN[S],s,1.310,1.330,-0.020,-1.50,3337,370,1.310,1.320,261,1.330,1.310
439,2019-10-16_23-32-36,440,4383,JTIASA[S],s,0.470,0.495,-0.025,-5.05,3748,10,0.470,0.480,550,0.480,0.470
440,2019-10-16_23-32-36,441,8672,KAMDAR[S],s,-,0.275,-,-,-,100,0.260,0.310,148,-,-
441,2019-10-16_23-32-36,442,5247,KAREX,s,0.450,0.430,0.020,+4.65,41444,1248,0.445,0.450,3013,0.455,0.425
442,2019-10-16_23-32-36,443,0054,KARYON[S],s,0.135,0.130,0.005,+3.85,103,122,0.130,0.135,3129,0.135,0.130
443,2019-10-16_23-32-36,444,7216,KAWAN[S],s,1.270,1.290,-0.020,-1.55,1895,250,1.250,1.270,16,1.290,1.250
444,2019-10-16_23-32-36,445,3115,KBUNAI,s,0.110,0.105,0.005,+4.76,10235,1373059,0.105,0.110,210173,0.110,0.105
445,2019-10-16_23-32-36,446,3115WC,KBUNAI-WC,s,0.025,0.025,-,-,1015,2691555,0.025,0.030,342931,0.025,0.025
446,2019-10-16_23-32-36,447,7199,KEINHIN[S],s,-,0.485,-,-,-,50,0.480,0.545,40,-,-
447,2019-10-16_23-32-36,448,7323,KEN[S],s,-,0.580,-,-,-,1085,0.580,0.630,130,-,-
448,2019-10-16_23-32-36,449,6483,KENANGA,s,0.490,0.515,-0.025,-4.85,885,761,0.480,0.490,79,0.500,0.480
449,2019-10-16_23-32-36,450,7161,KERJAYA[S],s,1.390,1.380,0.010,+0.72,1586,224,1.390,1.400,563,1.400,1.370
450,2019-10-16_23-32-36,451,7161WB,KERJAYA-WB[S],s,0.250,0.240,0.010,+4.17,210,90,0.250,0.260,10,0.250,0.250
451,2019-10-16_23-32-36,452,9334,KESM,s,7.730,7.650,0.080,+1.05,227,2,7.700,7.730,16,7.730,7.610
452,2019-10-16_23-32-36,453,0143,KEYASIC[S],s,0.070,0.070,-,-,13923,47897,0.065,0.070,22,0.075,0.070
453,2019-10-16_23-32-36,454,6491,KFIMA[S],s,1.560,1.560,-,-,180,85,1.550,1.560,70,1.580,1.560
454,2019-10-16_23-32-36,455,8303,KFM[S],s,-,0.125,-,-,-,10,0.150,0.160,280,-,-
455,2019-10-16_23-32-36,456,0151,KGB[S],s,1.320,1.310,0.010,+0.76,1362,2343,1.320,1.330,836,1.320,1.300
456,2019-10-16_23-32-36,457,6203,KHEESAN[S],s,0.250,0.260,-0.010,-3.85,11157,1871,0.245,0.250,4330,0.265,0.245
457,2019-10-16_23-32-36,458,7062,KHIND[S],s,-,1.540,-,-,-,50,1.350,1.630,150,-,-
458,2019-10-16_23-32-36,459,6211,KIALIM[S],s,-,0.200,-,-,-,50,0.195,0.215,100,-,-
459,2019-10-16_23-32-36,460,5371,KIMHIN[S],s,1.090,1.080,0.010,+0.93,65,60,1.010,1.090,11,1.090,1.060
460,2019-10-16_23-32-36,461,5171,KIMLUN[S],s,1.260,1.280,-0.020,-1.56,380,200,1.240,1.270,50,1.260,1.250
461,2019-10-16_23-32-36,462,5171WA,KIMLUN-WA[S],s,0.320,0.300,0.020,+6.67,1203,250,0.265,0.320,438,0.320,0.260
462,2019-10-16_23-32-36,463,5060,KINSTEL,Ss,-,0.005,-,-,-,-,-,-,-,-,-
463,2019-10-16_23-32-36,464,5280,KIPREIT,s,0.840,0.845,-0.005,-0.59,200,678,0.840,0.845,40,0.845,0.840
464,2019-10-16_23-32-36,465,9466,KKB[S],s,1.380,1.410,-0.030,-2.13,2354,285,1.380,1.400,193,1.420,1.380
465,2019-10-16_23-32-36,466,5235SS,KLCC[S],,,,,,,,,,,,
466,2019-10-16_23-32-36,s,7.960,8.060,-0.100,-1.24,3924,424,7.960,7.990,300,8.100,7.950,,,
467,2019-10-16_23-32-36,467,2445,KLK[S],s,21.680,21.500,0.180,+0.84,6923,300,21.660,21.680,400,21.840,21.500
468,2019-10-16_23-32-36,468,2453,KLUANG,s,3.340,3.340,-,-,36,13,3.340,3.360,36,3.340,3.340
469,2019-10-16_23-32-36,469,5027,KMLOONG[S],s,-,1.160,-,-,-,753,1.140,1.170,253,-,-
470,2019-10-16_23-32-36,470,5027WB,KMLOONG-WB[S],s,0.180,0.185,-0.005,-2.70,13,187,0.180,0.275,150,0.180,0.180
471,2019-10-16_23-32-36,471,7164,KNM[S],s,0.440,0.445,-0.005,-1.12,1395841,42851,0.435,0.440,55448,0.460,0.430
472,2019-10-16_23-32-36,472,7164WB,KNM-WB[S],s,0.180,0.185,-0.005,-2.70,509123,11604,0.175,0.180,691,0.205,0.175
473,2019-10-16_23-32-36,473,5035,KNUSFOR[S],s,-,0.600,-,-,-,270,0.560,0.600,155,-,-
474,2019-10-16_23-32-36,474,6971,KOBAY[S],s,1.580,1.580,-,-,200,85,1.580,1.600,30,1.580,1.580
475,2019-10-16_23-32-36,475,7017,KOMARK[S],s,0.285,0.290,-0.005,-1.72,83319,20295,0.280,0.285,4012,0.290,0.280
476,2019-10-16_23-32-36,476,7017WB,KOMARK-WB[S],s,0.050,0.050,-,-,53,3147,0.050,0.060,400,0.050,0.050
477,2019-10-16_23-32-36,477,7153,KOSSAN[S],s,4.220,4.210,0.010,+0.24,2782,9491,4.210,4.220,3,4.230,4.200
478,2019-10-16_23-32-36,478,0002,KOTRA[S],s,1.900,1.900,-,-,68,150,1.920,1.950,150,1.900,1.900
479,2019-10-16_23-32-36,479,5878,KPJ[S],s,0.915,0.900,0.015,+1.67,51157,11767,0.915,0.920,4600,0.915,0.900
480,2019-10-16_23-32-36,480,7130,KPOWER[S],s,1.000,1.000,-,-,57014,11867,0.995,1.000,57888,1.000,0.995
481,2019-10-16_23-32-36,481,5843,KPS[S],s,0.675,0.695,-0.020,-2.88,6199,165,0.675,0.680,714,0.695,0.660
482,2019-10-16_23-32-36,482,9121,KPSCB[S],s,-,0.475,-,-,-,150,0.475,0.490,97,-,-
483,2019-10-16_23-32-36,483,1996,KRETAM[S],s,0.355,0.370,-0.015,-4.05,3948,967,0.355,0.360,708,0.360,0.355
484,2019-10-16_23-32-36,484,3476,KSENG,s,4.700,4.770,-0.070,-1.47,21,1,4.720,4.770,99,4.770,4.700
485,2019-10-16_23-32-36,485,5038,KSL[S],s,0.780,0.780,-,-,1605,622,0.775,0.780,10,0.785,0.775
486,2019-10-16_23-32-36,486,5192,KSSC[S],s,0.425,0.425,-,-,200,87,0.425,0.440,50,0.425,0.425
487,2019-10-16_23-32-36,487,5172,KSTAR,s,0.105,0.100,0.005,+5.00,29474,6515,0.100,0.105,820,0.105,0.095
488,2019-10-16_23-32-36,488,5172WA,KSTAR-WA,s,0.015,0.020,-0.005,-25.00,2340,2000,0.015,0.020,24609,0.015,0.015
489,2019-10-16_23-32-36,489,4847,KTB[S],s,0.080,0.085,-0.005,-5.88,2360,8395,0.080,0.085,5095,0.085,0.080
490,2019-10-16_23-32-36,490,6874,KUB[S],s,0.325,0.330,-0.005,-1.52,1054,16,0.325,0.330,410,0.330,0.325
491,2019-10-16_23-32-36,491,2186,KUCHAI,s,-,1.690,-,-,-,60,1.660,1.700,100,-,-
492,2019-10-16_23-32-36,492,6572,KWANTAS[S],s,-,0.620,-,-,-,100,0.630,0.650,10,-,-
493,2019-10-16_23-32-36,493,8362,KYM[S],s,0.290,0.295,-0.005,-1.69,147,350,0.285,0.290,47,0.290,0.270
494,2019-10-16_23-32-36,494,3174,L&G[S],s,0.145,0.145,-,-,11140,32443,0.140,0.145,3005,0.145,0.140
495,2019-10-16_23-32-36,495,1643,LANDMRK,s,0.480,0.470,0.010,+2.13,281,25,0.465,0.475,60,0.480,0.455
496,2019-10-16_23-32-36,496,7006,LATITUD[S],s,2.860,2.830,0.030,+1.06,197,3,2.820,2.860,142,2.860,2.820
497,2019-10-16_23-32-36,497,9385,LAYHONG[S],s,0.445,0.445,-,-,24848,11028,0.440,0.445,762,0.450,0.445
498,2019-10-16_23-32-36,498,9385WA,LAYHONG-WA[S],s,0.160,0.155,0.005,+3.23,22813,13243,0.155,0.160,1199,0.160,0.155
499,2019-10-16_23-32-36,499,9326,LBALUM[S],s,0.470,0.465,0.005,+1.08,27,133,0.470,0.490,290,0.470,0.465
500,2019-10-16_23-32-36,500,8494,LBICAP,s,-,0.635,-,-,-,384,0.625,0.635,90,-,-
501,2019-10-16_23-32-36,501,8494WB,LBICAP-WB,s,-,0.140,-,-,-,920,0.135,0.140,668,-,-
502,2019-10-16_23-32-36,502,5789,LBS[S],s,0.500,0.495,0.005,+1.01,3044,620,0.495,0.500,337,0.500,0.490
503,2019-10-16_23-32-36,503,5789PA,LBS-PA[S],s,-,0.690,-,-,-,500,0.450,0.990,60,-,-
504,2019-10-16_23-32-36,504,5789WB,LBS-WB[S],s,0.050,0.045,0.005,+11.11,1708,686,0.045,0.050,31,0.050,0.050
505,2019-10-16_23-32-36,505,5284,LCTITAN[S],s,2.600,2.590,0.010,+0.39,10101,614,2.590,2.600,96,2.630,2.590
506,2019-10-16_23-32-36,506,9628,LEBTECH[S],s,-,0.900,-,-,-,1,0.840,1.200,6,-,-
507,2019-10-16_23-32-36,507,8079,LEESK[S],s,0.600,0.605,-0.005,-0.83,1347,625,0.595,0.600,704,0.610,0.600
508,2019-10-16_23-32-36,508,5232,LEONFB[S],s,-,0.445,-,-,-,181,0.435,0.450,50,-,-
509,2019-10-16_23-32-36,509,8745,LEWEKO[S],s,0.185,0.190,-0.005,-2.63,279,72,0.185,0.190,499,0.190,0.185
510,2019-10-16_23-32-36,510,8745WB,LEWEKO-WB[S],s,-,0.035,-,-,-,100,0.030,0.045,353,-,-
511,2019-10-16_23-32-36,511,7170,LFECORP[S],s,0.125,0.125,-,-,46,54,0.125,0.135,1000,0.125,0.125
512,2019-10-16_23-32-36,512,6633,LHI,s,0.970,0.970,-,-,67554,968,0.965,0.970,450,0.995,0.965
513,2019-10-16_23-32-36,513,3573,LIENHOE,s,0.250,0.250,-,-,299,490,0.245,0.250,82,0.250,0.245
514,2019-10-16_23-32-36,514,7089,LIIHEN[S],s,3.150,3.140,0.010,+0.32,982,54,3.130,3.150,28,3.160,3.130
515,2019-10-16_23-32-36,515,8486,LIONFIB[S],s,0.440,0.385,0.055,+14.29,401,210,0.385,0.440,332,0.440,0.385
516,2019-10-16_23-32-36,516,4235,LIONIND[S],s,0.390,0.390,-,-,11532,4411,0.385,0.390,1799,0.395,0.385
517,2019-10-16_23-32-36,517,6645,LITRAK[S],s,4.780,4.830,-0.050,-1.04,583,108,4.780,4.800,37,4.800,4.770
518,2019-10-16_23-32-36,518,7126,LONBISC,s,0.095,0.100,-0.005,-5.00,4280,8004,0.095,0.100,6020,0.100,0.095
519,2019-10-16_23-32-36,519,7126WA,LONBISC-WA,s,-,0.005,-,-,-,-,-,0.005,7037,-,-
520,2019-10-16_23-32-36,520,8621,LPI,s,15.400,15.480,-0.080,-0.52,1100,5,15.400,15.460,4,15.480,15.380
521,2019-10-16_23-32-36,521,9881,LSTEEL[S],s,0.285,0.315,-0.030,-9.52,100,50,0.285,0.310,50,0.285,0.285
522,2019-10-16_23-32-36,522,7085,LTKM[S],s,-,1.320,-,-,-,30,1.240,1.350,72,-,-
523,2019-10-16_23-32-36,523,5068,LUSTER,s,0.075,0.075,-,-,9200,58137,0.070,0.075,27643,0.075,0.075
524,2019-10-16_23-32-36,524,5068WA,LUSTER-WA,s,-,0.020,-,-,-,4000,0.020,0.025,37578,-,-
525,2019-10-16_23-32-36,525,5068WB,LUSTER-WB,s,-,0.030,-,-,-,1200,0.025,0.030,11910,-,-
526,2019-10-16_23-32-36,526,5143,LUXCHEM[S],s,0.505,0.480,0.025,+5.21,15067,216,0.500,0.505,1050,0.505,0.475
527,2019-10-16_23-32-36,527,9199,LYSAGHT[S],s,-,2.390,-,-,-,46,2.390,2.580,10,-,-
528,2019-10-16_23-32-36,528,5078,M&G,s,0.070,0.070,-,-,230,370,0.070,0.075,2633,0.070,0.070
529,2019-10-16_23-32-36,529,1198,MAA,s,0.790,0.795,-0.005,-0.63,500,400,0.790,0.795,200,0.795,0.790
530,2019-10-16_23-32-36,530,7617,MAGNA[S],s,1.030,0.940,0.090,+9.57,70,38,0.935,1.020,100,1.030,0.950
531,2019-10-16_23-32-36,531,7617WB,MAGNA-WB[S],s,-,0.180,-,-,-,50,0.165,0.220,250,-,-
532,2019-10-16_23-32-36,532,7087,MAGNI[S],s,2.590,2.640,-0.050,-1.89,8411,217,2.580,2.590,17,2.640,2.560
533,2019-10-16_23-32-36,533,3859,MAGNUM,s,2.840,2.800,0.040,+1.43,8374,140,2.820,2.840,2,2.860,2.810
534,2019-10-16_23-32-36,534,8583,MAHSING[S],s,0.760,0.765,-0.005,-0.65,18400,285,0.760,0.765,2406,0.775,0.760
535,2019-10-16_23-32-36,535,8583WC,MAHSING-WC[S],s,0.005,0.005,-,-,200,-,-,0.005,9275,0.005,0.005
536,2019-10-16_23-32-36,536,5264,MALAKOF[S],s,0.835,0.835,-,-,3985,5568,0.835,0.840,1950,0.850,0.835
537,2019-10-16_23-32-36,537,4936,MALPAC,s,-,0.750,-,-,-,100,0.740,0.850,100,-,-
538,2019-10-16_23-32-36,538,6181,MALTON[S],s,0.480,0.485,-0.005,-1.03,5835,1700,0.475,0.480,587,0.485,0.475
539,2019-10-16_23-32-36,539,1058,MANULFE,s,2.500,2.480,0.020,+0.81,196,130,2.450,2.590,4,2.500,2.490
540,2019-10-16_23-32-36,540,3514,MARCO,s,0.115,0.110,0.005,+4.55,5601,21164,0.110,0.120,9087,0.120,0.115
541,2019-10-16_23-32-36,541,5098,MASTEEL[S],s,0.375,0.375,-,-,13924,717,0.370,0.375,789,0.375,0.370
542,2019-10-16_23-32-36,542,7029,MASTER[S],s,1.540,1.400,0.140,+10.00,32757,603,1.530,1.540,148,1.540,1.400
543,2019-10-16_23-32-36,543,5236,MATRIX[S],s,1.880,1.900,-0.020,-1.05,4548,991,1.870,1.880,326,1.900,1.870
544,2019-10-16_23-32-36,544,5236WA,MATRIX-WA[S],s,0.040,0.045,-0.005,-11.11,825,195,0.040,0.045,400,0.045,0.040
545,2019-10-16_23-32-36,545,6012,MAXIS[S],s,5.450,5.400,0.050,+0.93,14194,312,5.440,5.450,1776,5.490,5.400
546,2019-10-16_23-32-36,546,1155,MAYBANK,s,8.520,8.510,0.010,+0.12,88488,1489,8.510,8.520,16739,8.580,8.500
547,2019-10-16_23-32-36,547,5077,MAYBULK,s,0.685,0.680,0.005,+0.74,12042,767,0.675,0.685,1917,0.685,0.675
548,2019-10-16_23-32-36,548,5886,MBG[S],s,1.310,1.310,-,-,75,516,1.310,1.330,810,1.310,1.310
549,2019-10-16_23-32-36,549,5152,MBL[S],s,1.170,1.180,-0.010,-0.85,342,39,1.160,1.170,34,1.180,1.140
550,2019-10-16_23-32-36,550,5152WA,MBL-WA[S],s,0.360,0.380,-0.020,-5.26,650,100,0.365,0.410,300,0.380,0.360
551,2019-10-16_23-32-36,551,5983,MBMR[S],s,4.180,4.010,0.170,+4.24,20982,30,4.100,4.180,599,4.180,4.020
552,2019-10-16_23-32-36,552,1171,MBSB,s,0.830,0.835,-0.005,-0.60,21124,8287,0.830,0.835,1943,0.840,0.830
553,2019-10-16_23-32-36,553,7189,MBWORLD[S],s,1.610,1.610,-,-,10,5,1.630,1.650,60,1.610,1.610
554,2019-10-16_23-32-36,554,7004,MCEHLDG[S],s,-,0.615,-,-,-,120,0.490,0.580,20,-,-
555,2019-10-16_23-32-36,555,3794,MCEMENT[S],s,2.950,2.790,0.160,+5.73,3228,50,2.880,2.950,5,3.020,2.800
556,2019-10-16_23-32-36,556,5182,MCT[S],s,0.215,0.205,0.010,+4.88,11373,25,0.210,0.215,777,0.215,0.205
557,2019-10-16_23-32-36,557,4502,MEDIA,s,0.380,0.385,-0.005,-1.30,5122,5,0.375,0.380,200,0.385,0.370
558,2019-10-16_23-32-36,558,5090,MEDIAC[S],s,0.175,0.175,-,-,963,1417,0.175,0.180,2371,0.175,0.175
559,2019-10-16_23-32-36,559,5129,MELATI[S],s,-,0.390,-,-,-,500,0.370,0.400,280,-,-
560,2019-10-16_23-32-36,560,3778,MELEWAR[S],s,0.125,0.130,-0.005,-3.85,280,2178,0.125,0.130,2,0.125,0.125
561,2019-10-16_23-32-36,561,3778WB,MELEWAR-WB[S],s,-,0.035,-,-,-,139,0.035,0.040,1200,-,-
562,2019-10-16_23-32-36,562,1694,MENANG[S],s,0.315,0.320,-0.005,-1.56,51,20,0.320,0.335,72,0.320,0.310
563,2019-10-16_23-32-36,563,5223,MENTIGA[S],s,-,0.550,-,-,-,100,0.540,0.630,40,-,-
564,2019-10-16_23-32-36,564,8192,MERCURY[S],s,-,0.745,-,-,-,80,0.710,0.750,30,-,-
565,2019-10-16_23-32-36,565,5006,MERGE[S],s,-,0.920,-,-,-,50,0.910,1.000,20,-,-
566,2019-10-16_23-32-36,566,5040,MERIDIAN[S],s,0.065,0.070,-0.005,-7.14,5450,88276,0.065,0.070,75622,0.070,0.065
567,2019-10-16_23-32-36,567,5040WA,MERIDIAN-WA[S],s,0.040,0.085,-0.045,-52.94,901,400,0.030,0.040,353,0.040,0.035
568,2019-10-16_23-32-36,568,5040WB,MERIDIAN-WB[S],s,-,0.010,-,-,-,30475,0.005,0.010,5796,-,-
569,2019-10-16_23-32-36,569,5040WC,MERIDIAN-WC[S],s,-,0.015,-,-,-,5200,0.010,0.015,17071,-,-
570,2019-10-16_23-32-36,570,7234,MESB[S],s,0.510,0.485,0.025,+5.15,25299,5,0.510,0.515,3786,0.515,0.490
571,2019-10-16_23-32-36,571,7234WA,MESB-WA[S],s,0.265,0.265,-,-,4538,30,0.260,0.265,900,0.265,0.250
572,2019-10-16_23-32-36,572,6149,METROD,s,-,1.520,-,-,-,30,1.360,1.650,10,-,-
573,2019-10-16_23-32-36,573,3069,MFCB[S],s,4.380,4.400,-0.020,-0.45,15815,70,4.350,4.380,92,4.480,4.360
574,2019-10-16_23-32-36,574,3069WA,MFCB-WA[S],s,2.120,2.110,0.010,+0.47,5661,350,2.130,2.160,100,2.220,2.120
575,2019-10-16_23-32-36,575,3662,MFLOUR,s,0.670,0.620,0.050,+8.06,106481,590,0.665,0.670,3279,0.670,0.625
576,2019-10-16_23-32-36,576,3662WC,MFLOUR-WC,s,0.335,0.300,0.035,+11.67,34463,300,0.325,0.335,624,0.335,0.300
577,2019-10-16_23-32-36,577,7595,MGB[S],s,0.625,0.625,-,-,415,5,0.620,0.625,90,0.625,0.610
578,2019-10-16_23-32-36,578,7595WA,MGB-WA[S],Ss,-,0.085,-,-,-,-,-,-,-,-,-
579,2019-10-16_23-32-36,579,5186,MHB[S],s,0.900,0.905,-0.005,-0.55,4513,1315,0.900,0.905,50,0.905,0.900
580,2019-10-16_23-32-36,580,5026,MHC[S],s,0.560,0.570,-0.010,-1.75,20,280,0.560,0.580,140,0.560,0.560
581,2019-10-16_23-32-36,581,5286,MI[S],s,2.290,2.400,-0.110,-4.58,28294,706,2.290,2.300,206,2.440,2.280
582,2019-10-16_23-32-36,582,5001,MIECO[S],s,0.285,0.280,0.005,+1.79,1898,2,0.285,0.290,1390,0.290,0.280
583,2019-10-16_23-32-36,583,7935,MILUX[S],s,-,0.800,-,-,-,20,0.760,-,-,-,-
584,2019-10-16_23-32-36,584,5166,MINDA[S],s,0.080,0.075,0.005,+6.67,14310,2667,0.075,0.080,1452,0.085,0.070
585,2019-10-16_23-32-36,585,7219,MINETEC[S],s,0.060,0.055,0.005,+9.09,22256,18602,0.055,0.060,4893,0.060,0.055
586,2019-10-16_23-32-36,586,7219WA,MINETEC-WA[S],s,-,0.005,-,-,-,-,-,0.005,276200,-,-
587,2019-10-16_23-32-36,587,5576,MINHO[S],s,0.255,0.255,-,-,409,1006,0.255,0.270,1000,0.255,0.255
588,2019-10-16_23-32-36,588,5576WC,MINHO-WC[S],s,-,0.045,-,-,-,1435,0.035,0.045,408,-,-
589,2019-10-16_23-32-36,589,3816,MISC[S],s,8.420,8.400,0.020,+0.24,91674,59,8.390,8.420,4305,8.480,8.390
590,2019-10-16_23-32-36,590,9571,MITRA[S],s,0.270,0.270,-,-,2332,2100,0.265,0.270,508,0.270,0.270
591,2019-10-16_23-32-36,591,9571WD,MITRA-WD[S],s,0.020,0.020,-,-,30,3000,0.010,0.015,7,0.020,0.015
592,2019-10-16_23-32-36,592,9571WE,MITRA-WE[S],s,0.065,0.070,-0.005,-7.14,5350,2032,0.060,0.065,12,0.065,0.060
593,2019-10-16_23-32-36,593,8141,MJPERAK,s,0.260,0.210,0.050,+23.81,7038,100,0.245,0.265,265,0.260,0.210
594,2019-10-16_23-32-36,594,6114,MKH[S],s,1.230,1.210,0.020,+1.65,1513,18,1.230,1.240,230,1.230,1.220
595,2019-10-16_23-32-36,595,8893,MKLAND[S],s,-,0.170,-,-,-,868,0.165,0.170,1268,-,-
596,2019-10-16_23-32-36,596,2194,MMCCORP[S],s,1.030,1.030,-,-,3503,3522,1.030,1.040,2723,1.040,1.030
597,2019-10-16_23-32-36,597,0113,MMSV[S],s,0.815,0.840,-0.025,-2.98,13039,417,0.815,0.820,600,0.850,0.810
598,2019-10-16_23-32-36,598,6459,MNRB,s,1.170,1.100,0.070,+6.36,23191,50,1.160,1.170,1441,1.180,1.120
599,2019-10-16_23-32-36,599,6548,MPCORP,s,0.095,0.090,0.005,+5.56,72,2350,0.090,0.095,1483,0.095,0.095
600,2019-10-16_23-32-36,600,5237,MPHBCAP,s,1.110,1.120,-0.010,-0.89,2119,5,1.100,1.110,280,1.110,1.090
601,2019-10-16_23-32-36,601,3867,MPI,s,10.300,10.020,0.280,+2.79,7123,27,10.300,10.320,6,10.460,10.020
602,2019-10-16_23-32-36,602,5123,MQREIT,s,1.000,1.010,-0.010,-0.99,15983,756,0.995,1.000,5312,1.010,1.000
603,2019-10-16_23-32-36,603,1651,MRCB[S],s,0.755,0.735,0.020,+2.72,93351,1290,0.750,0.755,1352,0.760,0.740
604,2019-10-16_23-32-36,604,1651WB,MRCB-WB[S],s,0.225,0.225,-,-,9997,1052,0.225,0.230,2509,0.230,0.220
605,2019-10-16_23-32-36,605,5916,MSC,s,0.810,0.810,-,-,40,20,0.800,0.810,60,0.810,0.810
606,2019-10-16_23-32-36,606,5202,MSM[S],s,1.010,0.995,0.015,+1.51,29206,810,1.000,1.010,175,1.040,1.000
607,2019-10-16_23-32-36,607,5011,MSNIAGA[S],s,1.070,1.030,0.040,+3.88,41,40,1.070,1.130,50,1.070,1.070
608,2019-10-16_23-32-36,608,5150,MSPORTS,s,-,0.010,-,-,-,17720,0.010,0.015,46988,-,-
609,2019-10-16_23-32-36,609,5924,MTDACPI[S],s,0.160,0.165,-0.005,-3.03,200,800,0.160,0.165,67,0.160,0.160
610,2019-10-16_23-32-36,610,0043,MTRONIC[S],s,0.055,0.050,0.005,+10.00,11015,23221,0.050,0.055,100379,0.055,0.050
611,2019-10-16_23-32-36,611,0043WA,MTRONIC-WA[S],s,0.015,0.015,-,-,14034,791307,0.010,0.015,29339,0.015,0.010
612,2019-10-16_23-32-36,612,3883,MUDA[S],s,1.530,1.550,-0.020,-1.29,648,108,1.530,1.540,50,1.550,1.530
613,2019-10-16_23-32-36,613,5085,MUDAJYA[S],s,0.195,0.185,0.010,+5.41,6360,922,0.190,0.195,2161,0.195,0.190
614,2019-10-16_23-32-36,614,9539,MUH[S],s,-,0.400,-,-,-,100,0.360,0.400,80,-,-
615,2019-10-16_23-32-36,615,5703,MUHIBAH[S],s,2.440,2.410,0.030,+1.24,47,379,2.400,2.440,48,2.440,2.400
616,2019-10-16_23-32-36,616,3891,MUIIND,s,0.195,0.200,-0.005,-2.50,3014,970,0.195,0.200,800,0.200,0.195
617,2019-10-16_23-32-36,617,3913,MUIPROP[S],s,0.170,0.175,-0.005,-2.86,2797,1224,0.170,0.175,5958,0.175,0.170
618,2019-10-16_23-32-36,618,3905,MULPHA,s,2.040,2.050,-0.010,-0.49,118,28,2.040,2.050,150,2.040,2.020
619,2019-10-16_23-32-36,619,5087,MYCRON[S],s,0.270,0.260,0.010,+3.85,235,65,0.270,0.280,805,0.270,0.270
620,2019-10-16_23-32-36,620,5087WA,MYCRON-WA[S],s,-,0.055,-,-,-,100,0.055,-,-,-,-
621,2019-10-16_23-32-36,621,0138,MYEG[S],s,1.400,1.420,-0.020,-1.41,217299,1386,1.400,1.410,2861,1.430,1.390
