,Collect_DateTime,No,Code,Name,Rem,Last,Done,LACP,Chg,%,Chg,Vol,('00),Buy,Vol,('00)
212,2019-10-13_21-58-08,213,5265,DOLPHIN[S],s,0.085,0.090,-0.005,-5.56,1036,11,0.085,0.090,3052,0.090,0.085
213,2019-10-13_21-58-08,214,5265WA,DOLPHIN-WA[S],s,-,0.015,-,-,-,8185,0.015,0.020,1810,-,-
214,2019-10-13_21-58-08,215,7169,DOMINAN[S],s,-,1.280,-,-,-,21,1.250,1.270,90,-,-
215,2019-10-13_21-58-08,216,7169WA,DOMINAN-WA[S],s,-,0.045,-,-,-,600,0.025,0.045,414,-,-
216,2019-10-13_21-58-08,217,7148,DPHARMA[S],s,1.400,1.400,-,-,3794,446,1.390,1.400,3013,1.400,1.390
217,2019-10-13_21-58-08,218,7198,DPS[S],s,0.060,0.060,-,-,700,4112,0.055,0.060,5588,0.060,0.060
218,2019-10-13_21-58-08,219,7198WB,DPS-WB[S],s,-,0.025,-,-,-,17781,0.020,0.025,600,-,-
219,2019-10-13_21-58-08,220,1619,DRBHCOM[S],s,2.440,2.390,0.050,+2.09,21260,150,2.430,2.440,1839,2.440,2.350
220,2019-10-13_21-58-08,221,5216,DSONIC[S],s,0.910,0.915,-0.005,-0.55,26640,2558,0.910,0.915,1300,0.925,0.910
221,2019-10-13_21-58-08,222,5216WA,DSONIC-WA[S],s,0.435,0.430,0.005,+1.16,11623,100,0.430,0.435,1047,0.440,0.430
222,2019-10-13_21-58-08,223,7233,DUFU[S],s,2.840,2.840,-,-,9603,225,2.840,2.850,100,2.900,2.830
223,2019-10-13_21-58-08,224,3948,DUTALND,s,0.410,0.410,-,-,2224,46,0.410,0.415,30,0.415,0.410
224,2019-10-13_21-58-08,225,7165,DWL[S],s,0.520,0.515,0.005,+0.97,1192,130,0.520,0.525,15,0.525,0.515
225,2019-10-13_21-58-08,226,7165PA,DWL-PA[S],s,0.190,0.180,0.010,+5.56,2490,730,0.180,0.190,900,0.190,0.175
226,2019-10-13_21-58-08,227,7165WA,DWL-WA[S],s,0.195,0.200,-0.005,-2.50,405,5,0.190,0.195,300,0.195,0.180
227,2019-10-13_21-58-08,228,5178,DYNACIA,s,0.075,0.080,-0.005,-6.25,3239,165842,0.075,0.080,2828,0.080,0.075
228,2019-10-13_21-58-08,229,5178PA,DYNACIA-PA,s,0.045,0.045,-,-,2400,23683,0.045,0.050,7990,0.045,0.045
229,2019-10-13_21-58-08,230,5178WA,DYNACIA-WA,s,0.035,0.035,-,-,210,600,0.030,0.035,5399,0.035,0.030
230,2019-10-13_21-58-08,231,3417,E&O[S],s,0.665,0.655,0.010,+1.53,11987,3207,0.660,0.665,749,0.665,0.650
231,2019-10-13_21-58-08,232,2097,EASTLND[S],s,0.080,0.080,-,-,500,5450,0.080,0.090,1281,0.080,0.080
232,2019-10-13_21-58-08,233,5259,EATECH[S],s,0.410,0.405,0.005,+1.23,4845,137,0.410,0.415,689,0.415,0.400
233,2019-10-13_21-58-08,234,2143,ECM,s,0.230,0.250,-0.020,-8.00,34,200,0.235,0.300,558,0.230,0.230
234,2019-10-13_21-58-08,235,3557,ECOFIRS[S],s,0.340,0.345,-0.005,-1.45,3141,1514,0.335,0.340,738,0.340,0.340
235,2019-10-13_21-58-08,236,0059,ECOHLDS,s,-,0.190,-,-,-,1161,0.190,0.200,9,-,-
236,2019-10-13_21-58-08,237,5253,ECONBHD[S],s,0.740,0.730,0.010,+1.37,32495,821,0.735,0.740,2415,0.750,0.730
237,2019-10-13_21-58-08,238,5253WA,ECONBHD-WA[S],s,0.195,0.195,-,-,8324,3850,0.190,0.195,181,0.200,0.195
238,2019-10-13_21-58-08,239,8206,ECOWLD[S],s,0.655,0.650,0.005,+0.77,35158,391,0.650,0.655,6617,0.660,0.645
239,2019-10-13_21-58-08,240,8206WA,ECOWLD-WA[S],s,0.150,0.145,0.005,+3.45,2668,1702,0.145,0.150,1098,0.150,0.145
240,2019-10-13_21-58-08,241,5036,EDARAN[S],s,0.425,0.420,0.005,+1.19,1053,10,0.425,0.430,430,0.425,0.420
241,2019-10-13_21-58-08,242,7471,EDEN,s,0.140,0.140,-,-,40947,22756,0.135,0.140,8464,0.145,0.140
242,2019-10-13_21-58-08,243,7471WB,EDEN-WB,s,0.045,0.045,-,-,160,3310,0.045,0.050,7019,0.045,0.045
243,2019-10-13_21-58-08,244,1368,EDGENTA[S],s,3.370,3.370,-,-,85,20,3.330,3.370,6,3.380,3.310
244,2019-10-13_21-58-08,245,0064,EFFICEN,s,-,0.165,-,-,-,50,0.165,0.175,139,-,-
245,2019-10-13_21-58-08,246,0065,EFORCE[S],s,0.635,0.630,0.005,+0.79,55419,9436,0.630,0.635,660,0.640,0.630
246,2019-10-13_21-58-08,247,8907,EG[S],s,0.395,0.390,0.005,+1.28,10762,1240,0.390,0.395,330,0.400,0.390
247,2019-10-13_21-58-08,248,8907PA,EG-PA,s,0.400,0.400,-,-,300,300,0.395,0.405,100,0.400,0.400
248,2019-10-13_21-58-08,249,8907WC,EG-WC[S],s,0.075,0.075,-,-,200,5000,0.070,0.075,100,0.075,0.075
249,2019-10-13_21-58-08,250,5081,EIG[S],s,-,0.545,-,-,-,100,0.535,0.570,65,-,-
250,2019-10-13_21-58-08,251,5208,EITA[S],s,1.400,1.340,0.060,+4.48,482,100,1.360,1.410,105,1.400,1.400
251,2019-10-13_21-58-08,252,7182,EKA[S],s,0.045,0.045,-,-,1987,735,0.045,0.050,3194,0.045,0.045
252,2019-10-13_21-58-08,253,8877,EKOVEST[S],s,0.810,0.805,0.005,+0.62,515658,1883,0.810,0.815,8557,0.830,0.805
253,2019-10-13_21-58-08,254,9016,EKSONS[S],s,-,0.750,-,-,-,112,0.710,0.745,70,-,-
254,2019-10-13_21-58-08,255,5228,ELKDESA,s,1.640,1.640,-,-,870,16,1.640,1.650,1326,1.660,1.640
255,2019-10-13_21-58-08,256,0090,ELSOFT[S],s,1.000,0.970,0.030,+3.09,64084,688,1.000,1.010,4042,1.020,0.975
256,2019-10-13_21-58-08,257,7217,EMETALL[S],s,0.345,0.360,-0.015,-4.17,370,290,0.345,0.360,50,0.365,0.345
257,2019-10-13_21-58-08,258,9091,EMICO[S],s,0.150,0.150,-,-,100,519,0.150,0.160,860,0.150,0.150
258,2019-10-13_21-58-08,259,6076,ENCORP,s,0.290,0.285,0.005,+1.75,110,150,0.280,0.290,193,0.300,0.290
259,2019-10-13_21-58-08,260,7149,ENGKAH[S],s,-,1.030,-,-,-,50,0.900,1.020,41,-,-
260,2019-10-13_21-58-08,261,5056,ENGTEX[S],s,0.570,0.565,0.005,+0.88,2107,63,0.570,0.575,400,0.580,0.570
261,2019-10-13_21-58-08,262,8613,ENRA[S],s,1.200,1.200,-,-,27,53,1.130,1.200,111,1.200,1.130
262,2019-10-13_21-58-08,263,7773,EPMB[S],s,-,0.345,-,-,-,5,0.320,0.345,70,-,-
263,2019-10-13_21-58-08,264,6815,EUPE[S],s,0.635,0.635,-,-,6189,1000,0.635,0.640,1080,0.640,0.630
264,2019-10-13_21-58-08,265,7208,EURO[S],s,-,0.090,-,-,-,1180,0.085,0.090,100,-,-
265,2019-10-13_21-58-08,266,7094,EUROSP[S],s,-,0.410,-,-,-,125,0.360,0.410,54,-,-
266,2019-10-13_21-58-08,267,5101,EVERGRN[S],s,0.260,0.260,-,-,3427,79,0.260,0.265,476,0.260,0.255
267,2019-10-13_21-58-08,268,7249,EWEIN[S],s,0.650,0.645,0.005,+0.78,74772,3282,0.645,0.650,138,0.670,0.635
268,2019-10-13_21-58-08,269,7249WB,EWEIN-WB[S],s,0.200,0.200,-,-,57204,4627,0.195,0.200,747,0.210,0.195
269,2019-10-13_21-58-08,270,5283,EWINT,s,0.755,0.730,0.025,+3.42,31365,1609,0.750,0.755,950,0.765,0.725
270,2019-10-13_21-58-08,271,5283WA,EWINT-WA,s,0.120,0.115,0.005,+4.35,36865,345,0.115,0.120,18199,0.120,0.110
271,2019-10-13_21-58-08,272,3689,F&N[S],s,34.220,34.220,-,-,3192,367,34.220,34.300,5,34.260,34.160
272,2019-10-13_21-58-08,273,2984,FACBIND,s,-,1.290,-,-,-,20,1.250,1.300,40,-,-
273,2019-10-13_21-58-08,274,7047,FAJAR[S],s,0.375,0.370,0.005,+1.35,1997,515,0.370,0.375,484,0.375,0.370
274,2019-10-13_21-58-08,275,5029,FAREAST[S],s,-,2.650,-,-,-,16,2.570,2.800,2,-,-
275,2019-10-13_21-58-08,276,6041,FARLIM,s,0.340,0.335,0.005,+1.49,800,370,0.330,0.340,1182,0.340,0.335
276,2019-10-13_21-58-08,277,7229,FAVCO[S],s,-,2.700,-,-,-,3,2.680,2.700,39,-,-
277,2019-10-13_21-58-08,278,2755,FCW,s,-,0.620,-,-,-,100,0.610,0.920,20,-,-
278,2019-10-13_21-58-08,279,5222,FGV[S],s,1.000,1.020,-0.020,-1.96,109640,245,0.995,1.000,3091,1.040,0.985
279,2019-10-13_21-58-08,280,6939,FIAMMA[S],s,0.490,0.490,-,-,384,616,0.490,0.495,272,0.490,0.490
280,2019-10-13_21-58-08,281,0149,FIBON,s,-,0.350,-,-,-,291,0.350,0.380,50,-,-
281,2019-10-13_21-58-08,282,8605,FIHB[S],s,0.365,0.365,-,-,130,359,0.355,0.365,40,0.365,0.365
282,2019-10-13_21-58-08,283,8605PA,FIHB-PA[S],s,-,0.095,-,-,-,300,0.060,0.095,999,-,-
283,2019-10-13_21-58-08,284,8605PB,FIHB-PB[S],s,-,0.075,-,-,-,1842,0.070,-,-,-,-
284,2019-10-13_21-58-08,285,3107,FIMACOR[S],s,1.750,1.750,-,-,320,130,1.740,1.750,21,1.760,1.750
285,2019-10-13_21-58-08,286,9318,FITTERS[S],s,0.415,0.410,0.005,+1.22,47453,7304,0.410,0.415,1037,0.425,0.410
286,2019-10-13_21-58-08,287,9318WB,FITTERS-WB[S],Ss,-,0.005,-,-,-,-,-,-,-,-,-
287,2019-10-13_21-58-08,288,5197,FLBHD,s,1.100,1.100,-,-,348,332,1.100,1.110,160,1.100,1.100
288,2019-10-13_21-58-08,289,5277,FPGROUP[S],s,0.440,0.440,-,-,65027,7910,0.435,0.440,3540,0.450,0.430
289,2019-10-13_21-58-08,290,9172,FPI[S],s,1.600,1.590,0.010,+0.63,2145,210,1.590,1.600,3973,1.600,1.590
290,2019-10-13_21-58-08,291,7210,FREIGHT[S],s,0.615,0.615,-,-,240,100,0.605,0.615,363,0.615,0.605
291,2019-10-13_21-58-08,292,0128,FRONTKN[S],s,1.730,1.710,0.020,+1.17,25361,5079,1.720,1.730,1031,1.740,1.710
292,2019-10-13_21-58-08,293,9377,FSBM,Ss,-,0.095,-,-,-,-,-,-,-,-,-
293,2019-10-13_21-58-08,294,9377WA,FSBM-WA,Ss,-,0.025,-,-,-,-,-,-,-,-,-
294,2019-10-13_21-58-08,295,7184,G3,s,3.380,3.250,0.130,+4.00,3284,73,3.350,3.380,175,3.400,3.250
295,2019-10-13_21-58-08,296,7184WA,G3-WA,s,3.200,3.030,0.170,+5.61,66,27,3.120,3.180,40,3.200,3.030
296,2019-10-13_21-58-08,297,9261,GADANG[S],s,0.680,0.675,0.005,+0.74,39352,910,0.680,0.685,200,0.700,0.675
297,2019-10-13_21-58-08,298,9261WB,GADANG-WB[S],s,0.210,0.210,-,-,8779,885,0.205,0.210,52,0.220,0.205
298,2019-10-13_21-58-08,299,5398,GAMUDA[S],s,3.750,3.760,-0.010,-0.27,27934,568,3.740,3.750,4,3.830,3.740
299,2019-10-13_21-58-08,300,5398WE,GAMUDA-WE[S],s,0.280,0.280,-,-,23839,53,0.275,0.280,659,0.300,0.275
300,2019-10-13_21-58-08,301,5209,GASMSIA[S],s,2.820,2.820,-,-,134,60,2.830,2.860,10,2.820,2.820
301,2019-10-13_21-58-08,302,5226,GBGAQRS[S],s,1.310,1.290,0.020,+1.55,13412,95,1.300,1.310,976,1.340,1.290
302,2019-10-13_21-58-08,303,5226WB,GBGAQRS-WB[S],s,0.395,0.390,0.005,+1.28,31882,310,0.390,0.395,3330,0.405,0.385
303,2019-10-13_21-58-08,304,5102,GCB,s,4.670,4.380,0.290,+6.62,12287,103,4.660,4.670,186,4.690,4.400
304,2019-10-13_21-58-08,305,5592,GCE,s,0.470,0.465,0.005,+1.08,100,400,0.470,0.490,100,0.470,0.470
305,2019-10-13_21-58-08,306,0078,GDEX[S],s,0.280,0.290,-0.010,-3.45,6935,15067,0.280,0.285,4403,0.290,0.280
306,2019-10-13_21-58-08,307,0078WB,GDEX-WB[S],s,0.020,0.020,-,-,8783,1850,0.020,0.025,10230,0.025,0.020
307,2019-10-13_21-58-08,308,4715,GENM,s,3.050,3.030,0.020,+0.66,63528,1820,3.040,3.050,2890,3.060,3.030
308,2019-10-13_21-58-08,309,2291,GENP[S],s,10.020,10.080,-0.060,-0.60,390,50,10.000,10.020,1671,10.020,10.000
309,2019-10-13_21-58-08,310,3182,GENTING,s,5.610,5.600,0.010,+0.18,77743,281,5.600,5.610,643,5.640,5.590
310,2019-10-13_21-58-08,311,7197,GESHEN[S],s,0.460,0.470,-0.010,-2.13,75,100,0.430,0.470,30,0.465,0.460
311,2019-10-13_21-58-08,312,5079,GETS[S],s,0.155,0.140,0.015,+10.71,36202,1150,0.150,0.155,5081,0.160,0.140
312,2019-10-13_21-58-08,313,0021,GHLSYS[S],s,1.370,1.330,0.040,+3.01,2125,13,1.370,1.380,99,1.380,1.320
313,2019-10-13_21-58-08,314,3204,GKENT[S],s,1.070,1.030,0.040,+3.88,44485,6356,1.060,1.070,1196,1.070,1.030
314,2019-10-13_21-58-08,315,7382,GLBHD,s,0.420,0.390,0.030,+7.69,560,10,0.415,0.420,130,0.420,0.370
315,2019-10-13_21-58-08,316,5020,GLOMAC[S],s,0.365,0.360,0.005,+1.39,69,300,0.365,0.370,1090,0.365,0.360
316,2019-10-13_21-58-08,317,5220,GLOTEC[S],s,0.365,0.365,-,-,12711,1020,0.360,0.365,399,0.365,0.360
317,2019-10-13_21-58-08,318,5220WA,GLOTEC-WA[S],s,-,0.050,-,-,-,150,0.050,0.055,2,-,-
318,2019-10-13_21-58-08,319,9962,GMUTUAL[S],s,0.255,0.260,-0.005,-1.92,100,30,0.255,0.265,100,0.255,0.255
319,2019-10-13_21-58-08,320,1147,GOB,s,0.190,0.185,0.005,+2.70,265,800,0.190,0.200,706,0.190,0.185
320,2019-10-13_21-58-08,321,1147WA,GOB-WA,s,-,0.005,-,-,-,-,-,0.005,3720,-,-
321,2019-10-13_21-58-08,322,7192,GOODWAY[S],s,0.210,0.215,-0.005,-2.33,2875,1882,0.210,0.215,750,0.215,0.210
322,2019-10-13_21-58-08,323,2135,GOPENG[S],s,-,0.710,-,-,-,53,0.640,0.700,10,-,-
323,2019-10-13_21-58-08,324,7096,GPA,s,-,0.100,-,-,-,3360,0.100,0.115,3962,-,-
324,2019-10-13_21-58-08,325,7096WA,GPA-WA,s,0.045,0.045,-,-,12000,16068,0.040,0.045,7900,0.045,0.045
325,2019-10-13_21-58-08,326,0082,GPACKET,s,0.715,0.720,-0.005,-0.69,46685,4079,0.710,0.715,454,0.720,0.710
326,2019-10-13_21-58-08,327,0082WB,GPACKET-WB,s,0.295,0.290,0.005,+1.72,637936,810197,0.295,0.300,339697,0.300,0.290
327,2019-10-13_21-58-08,328,5649,GPHAROS[S],s,-,0.180,-,-,-,200,0.180,0.230,200,-,-
328,2019-10-13_21-58-08,329,0056,GRANFLO[S],s,0.280,0.280,-,-,1056,600,0.280,0.285,1094,0.285,0.275
329,2019-10-13_21-58-08,330,0136,GREENYB[S],s,0.125,0.120,0.005,+4.17,1003,9050,0.115,0.125,1850,0.125,0.120
330,2019-10-13_21-58-08,331,7077,GSB,s,0.175,0.175,-,-,3814,76,0.175,0.180,4082,0.175,0.175
331,2019-10-13_21-58-08,332,7022,GTRONIC[S],s,2.060,2.070,-0.010,-0.48,26875,177,2.060,2.070,7625,2.120,2.040
332,2019-10-13_21-58-08,333,3247,GUH[S],s,0.470,0.475,-0.005,-1.05,15,30,0.475,0.500,238,0.470,0.470
333,2019-10-13_21-58-08,334,7676,GUNUNG,s,-,0.315,-,-,-,30,0.285,0.315,99,-,-
334,2019-10-13_21-58-08,335,7676WB,GUNUNG-WB,s,0.040,0.040,-,-,42,100,0.035,0.040,1164,0.040,0.040
335,2019-10-13_21-58-08,336,1503,GUOCO,s,0.650,0.665,-0.015,-2.26,1072,556,0.645,0.665,45,0.660,0.645
336,2019-10-13_21-58-08,337,7668,HAIO,s,2.260,2.260,-,-,1366,53,2.260,2.270,140,2.270,2.250
337,2019-10-13_21-58-08,338,7253,HANDAL[S],s,0.360,0.360,-,-,430,320,0.360,0.375,230,0.360,0.360
338,2019-10-13_21-58-08,339,3034,HAPSENG,s,9.800,9.770,0.030,+0.31,961,100,9.770,9.800,383,9.800,9.720
339,2019-10-13_21-58-08,340,2062,HARBOUR[S],s,0.635,0.610,0.025,+4.10,293,70,0.585,0.635,10,0.635,0.600
340,2019-10-13_21-58-08,341,2062WC,HARBOUR-WC[S],s,-,0.030,-,-,-,884,0.020,0.100,390,-,-
341,2019-10-13_21-58-08,342,5008,HARISON,s,-,3.630,-,-,-,5,3.630,3.700,20,-,-
342,2019-10-13_21-58-08,343,7501,HARNLEN[S],s,-,0.615,-,-,-,100,0.550,0.610,50,-,-
343,2019-10-13_21-58-08,344,7501WB,HARNLEN-WB[S],s,0.110,0.070,0.040,+57.14,100,10,0.090,0.100,100,0.110,0.070
344,2019-10-13_21-58-08,345,5168,HARTA[S],s,5.200,5.200,-,-,21479,131,5.190,5.200,4554,5.210,5.180
345,2019-10-13_21-58-08,346,5187,HBGLOB,s,0.065,0.060,0.005,+8.33,520,869,0.065,0.085,1000,0.065,0.065
346,2019-10-13_21-58-08,347,7105,HCK[S],s,1.230,1.220,0.010,+0.82,1950,160,1.220,1.230,286,1.230,1.220
347,2019-10-13_21-58-08,348,7105WA,HCK-WA[S],s,-,0.235,-,-,-,600,0.230,0.240,300,-,-
348,2019-10-13_21-58-08,349,3255,HEIM,s,24.240,24.060,0.180,+0.75,374,11,24.120,24.260,10,24.340,24.120
349,2019-10-13_21-58-08,350,5121,HEKTAR,s,0.980,0.975,0.005,+0.51,434,1052,0.975,0.980,292,0.980,0.975
350,2019-10-13_21-58-08,351,4324,HENGYUAN[S],s,4.450,4.380,0.070,+1.60,2142,12,4.440,4.450,6,4.480,4.380
351,2019-10-13_21-58-08,352,5095,HEVEA[S],s,0.500,0.495,0.005,+1.01,2223,13,0.495,0.500,986,0.500,0.490
352,2019-10-13_21-58-08,353,5095WB,HEVEA-WB[S],s,0.235,0.235,-,-,110,146,0.235,-,-,0.235,0.235
353,2019-10-13_21-58-08,354,5151,HEXTAR[S],s,0.720,0.700,0.020,+2.86,5,80,0.680,0.720,111,0.720,0.720
354,2019-10-13_21-58-08,355,3298,HEXZA,s,0.760,0.720,0.040,+5.56,1586,100,0.750,0.760,41,0.760,0.730
355,2019-10-13_21-58-08,356,5072,HIAPTEK[S],s,0.185,0.185,-,-,18914,17526,0.180,0.185,29,0.190,0.180
356,2019-10-13_21-58-08,357,5072WB,HIAPTEK-WB[S],s,-,0.035,-,-,-,8268,0.035,0.040,10372,-,-
357,2019-10-13_21-58-08,358,5199,HIBISCS[S],s,0.955,0.935,0.020,+2.14,202317,560,0.955,0.960,8008,0.955,0.930
358,2019-10-13_21-58-08,359,5199WC,HIBISCS-WC[S],s,0.275,0.260,0.015,+5.77,64015,4247,0.275,0.280,8718,0.280,0.260
359,2019-10-13_21-58-08,360,7033,HIGHTEC[S],s,1.030,1.040,-0.010,-0.96,20,5,1.000,1.080,100,1.030,1.030
360,2019-10-13_21-58-08,361,8443,HIL,s,-,0.505,-,-,-,1000,0.505,0.510,541,-,-
361,2019-10-13_21-58-08,362,8443WB,HIL-WB,s,0.160,0.150,0.010,+6.67,97,72,0.125,0.160,5,0.160,0.125
362,2019-10-13_21-58-08,363,5819,HLBANK,s,16.220,16.120,0.100,+0.62,7009,84,16.200,16.220,102,16.300,16.080
363,2019-10-13_21-58-08,364,5274,HLCAP,Ss,-,9.600,-,-,-,-,-,-,-,-,-
364,2019-10-13_21-58-08,365,1082,HLFG,s,16.040,16.040,-,-,6537,55,16.040,16.100,10,16.120,15.920
365,2019-10-13_21-58-08,366,3301,HLIND,s,10.460,10.240,0.220,+2.15,328,2,10.460,10.480,6,10.480,10.200
366,2019-10-13_21-58-08,367,5169,HOHUP[S],s,0.515,0.520,-0.005,-0.96,5630,120,0.510,0.515,890,0.515,0.505
367,2019-10-13_21-58-08,368,5165,HOKHENG[S],s,0.595,0.580,0.015,+2.59,923,257,0.580,0.600,200,0.595,0.580
368,2019-10-13_21-58-08,369,5160,HOMERIZ[S],s,0.655,0.655,-,-,1518,5,0.655,0.660,243,0.655,0.645
369,2019-10-13_21-58-08,370,5160WA,HOMERIZ-WA[S],s,0.020,0.020,-,-,1285,642,0.020,0.025,7115,0.020,0.020
370,2019-10-13_21-58-08,371,5160WB,HOMERIZ-WB[S],s,0.195,0.195,-,-,3102,10247,0.190,0.195,2002,0.200,0.190
371,2019-10-13_21-58-08,372,7010,HOOVER[S],s,-,0.530,-,-,-,60,0.530,0.580,100,-,-
372,2019-10-13_21-58-08,373,5291,HPMT,s,0.355,0.355,-,-,1039,71,0.355,0.360,200,0.355,0.345
373,2019-10-13_21-58-08,374,6238,HSL[S],s,1.330,1.330,-,-,531,559,1.330,1.340,60,1.340,1.330
374,2019-10-13_21-58-08,375,5138,HSPLANT[S],s,1.480,1.460,0.020,+1.37,578,347,1.460,1.480,20,1.480,1.460
375,2019-10-13_21-58-08,376,0185,HSSEB[S],s,0.875,0.865,0.010,+1.16,13327,64,0.875,0.880,1143,0.890,0.870
376,2019-10-13_21-58-08,377,0185WA,HSSEB-WA[S],s,0.170,0.175,-0.005,-2.86,500,2971,0.165,0.180,1789,0.180,0.170
377,2019-10-13_21-58-08,378,5028,HTPADU[S],s,1.140,1.090,0.050,+4.59,66312,309,1.140,1.150,10,1.170,1.110
378,2019-10-13_21-58-08,379,2739,HUAAN[S],s,0.120,0.120,-,-,18781,13489,0.120,0.125,18540,0.125,0.120
379,2019-10-13_21-58-08,380,5062,HUAYANG[S],s,0.335,0.325,0.010,+3.08,770,2,0.330,0.335,233,0.335,0.330
380,2019-10-13_21-58-08,381,7013,HUBLINE[S],s,0.050,0.050,-,-,1190,64047,0.045,0.050,101647,0.050,0.045
381,2019-10-13_21-58-08,382,7013WA,HUBLINE-WA[S],s,-,0.005,-,-,-,-,-,0.005,142782,-,-
382,2019-10-13_21-58-08,383,7013WB,HUBLINE-WB[S],s,-,0.005,-,-,-,-,-,0.005,3172,-,-
383,2019-10-13_21-58-08,384,7013WC,HUBLINE-WC[S],s,0.025,0.025,-,-,5422,1000,0.020,0.025,23545,0.025,0.015
384,2019-10-13_21-58-08,385,5000,HUMEIND,s,1.060,1.070,-0.010,-0.93,1601,598,1.060,1.090,110,1.080,1.060
385,2019-10-13_21-58-08,386,5024,HUPSENG[S],s,0.900,0.905,-0.005,-0.55,1638,24,0.900,0.905,410,0.905,0.900
386,2019-10-13_21-58-08,387,8478,HWATAI[S],s,0.300,0.240,0.060,+25.00,13,200,0.240,0.300,1568,0.300,0.255
387,2019-10-13_21-58-08,388,9601,HWGB[S],s,0.075,0.075,-,-,425,30,0.075,0.080,4050,0.075,0.070
388,2019-10-13_21-58-08,389,9601WD,HWGB-WD[S],s,0.020,0.010,0.010,+100.00,1120,180,0.015,0.020,1115,0.020,0.015
389,2019-10-13_21-58-08,390,4251,IBHD[S],s,0.295,0.290,0.005,+1.72,1170,10,0.290,0.295,320,0.295,0.290
390,2019-10-13_21-58-08,391,5084,IBRACO[S],s,0.535,0.535,-,-,1610,298,0.535,0.540,1000,0.540,0.535
391,2019-10-13_21-58-08,392,5108,ICAP,s,2.400,2.430,-0.030,-1.23,146,200,2.350,2.430,71,2.430,2.400
392,2019-10-13_21-58-08,393,5255,ICON[S],s,0.040,0.045,-0.005,-11.11,25406,1474,0.040,0.045,115091,0.040,0.040
393,2019-10-13_21-58-08,394,9113,ICONIC[S],s,0.300,0.310,-0.010,-3.23,10878,6840,0.295,0.300,123,0.310,0.300
394,2019-10-13_21-58-08,395,9687,IDEAL[S],s,1.380,1.360,0.020,+1.47,1343,10,1.370,1.380,190,1.380,1.370
395,2019-10-13_21-58-08,396,9687WB,IDEAL-WB[S],s,-,0.350,-,-,-,95,0.350,0.380,500,-,-
396,2019-10-13_21-58-08,397,5606,IGBB,s,2.790,2.790,-,-,6345,16,2.750,2.790,1000,2.790,2.780
397,2019-10-13_21-58-08,398,5606PA,IGBB-PA,s,1.220,1.220,-,-,18,313,1.220,1.400,72,1.220,1.220
398,2019-10-13_21-58-08,399,5606PB,IGBB-PB,s,3.000,3.000,-,-,40,-,-,-,-,3.000,3.000
399,2019-10-13_21-58-08,400,5227,IGBREIT,s,2.000,2.010,-0.010,-0.50,13500,1932,1.990,2.000,2028,2.020,1.980
400,2019-10-13_21-58-08,401,5225,IHH[S],s,5.650,5.670,-0.020,-0.35,11523,10,5.650,5.660,216,5.680,5.600
401,2019-10-13_21-58-08,402,3336,IJM[S],s,2.270,2.200,0.070,+3.18,27543,1477,2.270,2.280,534,2.280,2.200
402,2019-10-13_21-58-08,403,2216,IJMPLNT[S],s,1.490,1.500,-0.010,-0.67,374,250,1.490,1.550,30,1.490,1.490
403,2019-10-13_21-58-08,404,5268,IKHMAS[S],s,0.090,0.085,0.005,+5.88,28709,1510,0.085,0.090,13790,0.090,0.080
404,2019-10-13_21-58-08,405,5614,ILB,s,-,0.340,-,-,-,500,0.335,0.370,525,-,-
405,2019-10-13_21-58-08,406,7222,IMASPRO[S],s,2.160,2.170,-0.010,-0.46,1340,30,2.100,2.170,26,2.170,2.150
406,2019-10-13_21-58-08,407,7243,IMPIANA[S],s,0.030,0.030,-,-,39509,1185040,0.025,0.030,298061,0.030,0.025
407,2019-10-13_21-58-08,408,0166,INARI[S],s,1.990,1.900,0.090,+4.74,212650,581,1.980,1.990,2309,2.000,1.900
408,2019-10-13_21-58-08,409,0166WB,INARI-WB[S],s,1.450,1.370,0.080,+5.84,3934,14,1.450,1.460,110,1.450,1.380
409,2019-10-13_21-58-08,410,2607,INCKEN[S],s,0.610,0.610,-,-,30,20,0.605,0.610,180,0.610,0.605
410,2019-10-13_21-58-08,411,6262,INNO[S],s,0.600,0.630,-0.030,-4.76,150,482,0.600,0.635,33,0.620,0.600
411,2019-10-13_21-58-08,412,3379,INSAS,s,0.810,0.805,0.005,+0.62,6387,1332,0.805,0.810,995,0.810,0.800
412,2019-10-13_21-58-08,413,3379PA,INSAS-PA,s,0.995,1.000,-0.005,-0.50,20,100,0.995,1.020,3719,0.995,0.995
413,2019-10-13_21-58-08,414,3379WB,INSAS-WB,s,0.035,0.035,-,-,2989,311,0.035,0.040,4808,0.035,0.035
414,2019-10-13_21-58-08,415,0192,INTA[S],s,0.265,0.265,-,-,2018,5082,0.265,0.270,4980,0.270,0.265
415,2019-10-13_21-58-08,416,1961,IOICORP[S],s,4.210,4.220,-0.010,-0.24,2650,301,4.200,4.210,22,4.220,4.210
416,2019-10-13_21-58-08,417,5249,IOIPG[S],s,1.130,1.130,-,-,3997,5711,1.130,1.140,547,1.140,1.130
417,2019-10-13_21-58-08,418,5673,IPMUDA[S],s,-,0.385,-,-,-,20,0.370,0.450,40,-,-
418,2019-10-13_21-58-08,419,5107,IQGROUP[S],s,-,0.795,-,-,-,4,0.790,0.830,50,-,-
419,2019-10-13_21-58-08,420,8834,IREKA[S],s,-,0.490,-,-,-,30,0.440,0.490,578,-,-
