,Collect_DateTime,No,Code,Name,Rem,Last,Done,LACP,Chg,%,Chg,Vol,('00),Buy,Vol,('00)
421,2019-10-15_15-10-23,422,9393,ITRONIC[S],s,0.090,0.090,-,-,100,200,0.090,0.095,500,0.090,0.090
422,2019-10-15_15-10-23,423,5175,IVORY[S],s,0.180,0.180,-,-,330,54,0.180,0.190,330,0.180,0.180
423,2019-10-15_15-10-23,424,1589,IWCITY[S],s,0.920,0.920,-,-,74687,1,0.920,0.925,2872,0.940,0.915
424,2019-10-15_15-10-23,425,7043,JADEM[S],s,1.190,1.190,-,-,1500,30,1.080,1.190,1000,1.190,1.180
425,2019-10-15_15-10-23,426,7223,JADI[S],s,0.055,0.055,-,-,4000,63237,0.050,0.055,13200,0.055,0.055
426,2019-10-15_15-10-23,427,4723,JAKS[S],s,0.985,0.990,-0.005,-0.51,152669,5042,0.980,0.985,794,1.020,0.970
427,2019-10-15_15-10-23,428,4723WB,JAKS-WB[S],s,0.675,0.670,0.005,+0.75,7460,50,0.675,0.680,68,0.695,0.670
428,2019-10-15_15-10-23,429,8648,JASKITA,s,-,0.100,-,-,-,6488,0.100,0.105,3799,-,-
429,2019-10-15_15-10-23,430,7152,JAYCORP[S],s,1.090,1.090,-,-,545,274,1.080,1.090,19,1.100,1.090
430,2019-10-15_15-10-23,431,0058,JCBNEXT,s,-,1.460,-,-,-,743,1.450,1.500,149,-,-
431,2019-10-15_15-10-23,432,5161,JCY[S],s,0.180,0.185,-0.005,-2.70,38904,7428,0.180,0.185,5163,0.190,0.180
432,2019-10-15_15-10-23,433,8931,JERASIA,s,-,0.320,-,-,-,200,0.315,0.355,20,-,-
433,2019-10-15_15-10-23,434,9083,JETSON[S],s,0.135,0.135,-,-,300,500,0.125,0.130,200,0.135,0.135
434,2019-10-15_15-10-23,435,8923,JIANKUN[S],s,-,0.320,-,-,-,1000,0.310,0.340,100,-,-
435,2019-10-15_15-10-23,436,8923WA,JIANKUN-WA[S],s,-,0.060,-,-,-,1620,0.055,0.065,500,-,-
436,2019-10-15_15-10-23,437,6769,JKGLAND[S],s,0.070,0.070,-,-,311,101172,0.070,0.075,12325,0.070,0.070
437,2019-10-15_15-10-23,438,3441,JOHAN,s,-,0.075,-,-,-,510,0.070,0.075,1850,-,-
438,2019-10-15_15-10-23,439,7167,JOHOTIN[S],s,1.330,1.300,0.030,+2.31,8072,946,1.320,1.330,39,1.330,1.270
439,2019-10-15_15-10-23,440,4383,JTIASA[S],s,0.490,0.505,-0.015,-2.97,2233,415,0.490,0.495,119,0.505,0.490
440,2019-10-15_15-10-23,441,8672,KAMDAR[S],s,-,0.275,-,-,-,100,0.260,0.310,148,-,-
441,2019-10-15_15-10-23,442,5247,KAREX,s,0.430,0.430,-,-,5870,1226,0.425,0.430,2250,0.435,0.425
442,2019-10-15_15-10-23,443,0054,KARYON[S],s,0.130,0.130,-,-,2151,5100,0.125,0.130,193,0.130,0.125
443,2019-10-15_15-10-23,444,7216,KAWAN[S],s,1.290,1.290,-,-,710,200,1.270,1.300,169,1.290,1.280
444,2019-10-15_15-10-23,445,3115,KBUNAI,s,0.105,0.105,-,-,5788,1467225,0.105,0.110,201404,0.110,0.105
445,2019-10-15_15-10-23,446,3115WC,KBUNAI-WC,s,0.025,0.025,-,-,1076,2636956,0.025,0.030,523972,0.025,0.025
446,2019-10-15_15-10-23,447,7199,KEINHIN[S],s,-,0.485,-,-,-,50,0.480,0.545,40,-,-
447,2019-10-15_15-10-23,448,7323,KEN[S],s,-,0.580,-,-,-,1070,0.580,0.630,130,-,-
448,2019-10-15_15-10-23,449,6483,KENANGA,s,-,0.490,-,-,-,200,0.490,0.515,633,-,-
449,2019-10-15_15-10-23,450,7161,KERJAYA[S],s,1.370,1.370,-,-,106,117,1.370,1.380,29,1.390,1.360
450,2019-10-15_15-10-23,451,7161WB,KERJAYA-WB[S],s,0.250,0.255,-0.005,-1.96,223,1000,0.240,0.250,27,0.250,0.245
451,2019-10-15_15-10-23,452,9334,KESM,s,7.650,7.650,-,-,258,100,7.620,7.680,20,7.650,7.560
452,2019-10-15_15-10-23,453,0143,KEYASIC[S],s,0.070,0.070,-,-,4800,6185,0.070,0.075,21597,0.070,0.070
453,2019-10-15_15-10-23,454,6491,KFIMA[S],s,1.570,1.560,0.010,+0.64,60,89,1.560,1.580,50,1.570,1.570
454,2019-10-15_15-10-23,455,8303,KFM[S],s,-,0.145,-,-,-,100,0.125,0.160,130,-,-
455,2019-10-15_15-10-23,456,0151,KGB[S],s,1.320,1.310,0.010,+0.76,814,1027,1.310,1.320,679,1.320,1.300
456,2019-10-15_15-10-23,457,6203,KHEESAN[S],s,0.260,0.260,-,-,4035,373,0.260,0.265,1485,0.265,0.255
457,2019-10-15_15-10-23,458,7062,KHIND[S],s,-,1.540,-,-,-,50,1.340,1.600,100,-,-
458,2019-10-15_15-10-23,459,6211,KIALIM[S],s,-,0.200,-,-,-,150,0.190,0.215,100,-,-
459,2019-10-15_15-10-23,460,5371,KIMHIN[S],s,-,1.080,-,-,-,30,1.010,1.100,40,-,-
460,2019-10-15_15-10-23,461,5171,KIMLUN[S],s,1.260,1.250,0.010,+0.80,632,224,1.260,1.270,155,1.260,1.250
461,2019-10-15_15-10-23,462,5171WA,KIMLUN-WA[S],s,0.300,0.280,0.020,+7.14,635,95,0.295,0.305,50,0.300,0.290
462,2019-10-15_15-10-23,463,5060,KINSTEL,Ss,-,0.005,-,-,-,-,-,-,-,-,-
463,2019-10-15_15-10-23,464,5280,KIPREIT,s,0.845,0.845,-,-,27,65,0.845,0.850,637,0.845,0.845
464,2019-10-15_15-10-23,465,9466,KKB[S],s,1.420,1.440,-0.020,-1.39,44,30,1.420,1.430,66,1.430,1.420
465,2019-10-15_15-10-23,466,5235SS,KLCC[S],,,,,,,,,,,,
466,2019-10-15_15-10-23,s,8.000,8.000,-,-,3,87,8.000,8.050,1,8.000,7.960,,,
467,2019-10-15_15-10-23,467,2445,KLK[S],s,21.500,21.420,0.080,+0.37,6688,330,21.480,21.500,135,21.700,21.360
468,2019-10-15_15-10-23,468,2453,KLUANG,s,3.350,3.350,-,-,1,36,3.350,3.390,31,3.350,3.350
469,2019-10-15_15-10-23,469,5027,KMLOONG[S],s,1.160,1.160,-,-,80,170,1.160,1.170,302,1.160,1.160
470,2019-10-15_15-10-23,470,5027WB,KMLOONG-WB[S],s,-,0.185,-,-,-,500,0.175,0.190,1,-,-
471,2019-10-15_15-10-23,471,7164,KNM[S],s,0.445,0.395,0.050,+12.66,1354479,59373,0.440,0.445,44292,0.445,0.395
472,2019-10-15_15-10-23,472,7164WB,KNM-WB[S],s,0.185,0.125,0.060,+48.00,701395,21873,0.185,0.190,27911,0.190,0.130
473,2019-10-15_15-10-23,473,5035,KNUSFOR[S],s,-,0.600,-,-,-,20,0.580,0.600,155,-,-
474,2019-10-15_15-10-23,474,6971,KOBAY[S],s,1.590,1.590,-,-,202,190,1.580,1.640,40,1.600,1.550
475,2019-10-15_15-10-23,475,7017,KOMARK[S],s,0.285,0.285,-,-,61991,34713,0.285,0.290,12187,0.290,0.285
476,2019-10-15_15-10-23,476,7017WB,KOMARK-WB[S],s,0.050,0.050,-,-,800,836,0.050,0.055,600,0.050,0.050
477,2019-10-15_15-10-23,477,7153,KOSSAN[S],s,4.210,4.210,-,-,5089,535,4.200,4.210,530,4.240,4.190
478,2019-10-15_15-10-23,478,0002,KOTRA[S],s,1.900,1.900,-,-,50,150,1.880,1.950,150,1.900,1.900
479,2019-10-15_15-10-23,479,5878,KPJ[S],s,0.905,0.920,-0.015,-1.63,6664,69,0.905,0.910,3153,0.915,0.905
480,2019-10-15_15-10-23,480,7130,KPOWER[S],s,0.995,1.000,-0.005,-0.50,4522,27366,0.995,1.000,43899,1.000,0.995
481,2019-10-15_15-10-23,481,5843,KPS[S],s,0.700,0.715,-0.015,-2.10,10614,1415,0.690,0.700,1146,0.720,0.690
482,2019-10-15_15-10-23,482,9121,KPSCB[S],s,-,0.475,-,-,-,150,0.475,0.490,97,-,-
483,2019-10-15_15-10-23,483,1996,KRETAM[S],s,0.360,0.360,-,-,195,2350,0.355,0.360,817,0.360,0.350
484,2019-10-15_15-10-23,484,3476,KSENG,s,4.800,4.770,0.030,+0.63,294,13,4.790,4.800,74,4.800,4.780
485,2019-10-15_15-10-23,485,5038,KSL[S],s,0.780,0.785,-0.005,-0.64,648,409,0.780,0.785,958,0.785,0.780
486,2019-10-15_15-10-23,486,5192,KSSC[S],s,0.425,0.420,0.005,+1.19,250,39,0.425,0.430,71,0.425,0.425
487,2019-10-15_15-10-23,487,5172,KSTAR,s,0.100,0.095,0.005,+5.26,12904,596,0.095,0.100,5390,0.100,0.090
488,2019-10-15_15-10-23,488,5172WA,KSTAR-WA,s,0.015,0.015,-,-,3500,109049,0.010,0.015,2611,0.015,0.015
489,2019-10-15_15-10-23,489,4847,KTB[S],s,0.080,0.085,-0.005,-5.88,3200,8000,0.080,0.085,3345,0.085,0.080
490,2019-10-15_15-10-23,490,6874,KUB[S],s,0.325,0.315,0.010,+3.17,1820,80,0.325,0.330,720,0.325,0.315
491,2019-10-15_15-10-23,491,2186,KUCHAI,s,-,1.690,-,-,-,310,1.650,1.700,120,-,-
492,2019-10-15_15-10-23,492,6572,KWANTAS[S],s,-,0.620,-,-,-,130,0.620,0.650,10,-,-
493,2019-10-15_15-10-23,493,8362,KYM[S],s,-,0.295,-,-,-,100,0.270,0.295,443,-,-
494,2019-10-15_15-10-23,494,3174,L&G[S],s,0.140,0.145,-0.005,-3.45,1626,34163,0.140,0.145,11262,0.145,0.140
495,2019-10-15_15-10-23,495,1643,LANDMRK,s,0.465,0.470,-0.005,-1.06,30,290,0.470,0.475,120,0.465,0.465
496,2019-10-15_15-10-23,496,7006,LATITUD[S],s,2.790,2.790,-,-,5,40,2.750,2.830,24,2.790,2.790
497,2019-10-15_15-10-23,497,9385,LAYHONG[S],s,0.440,0.445,-0.005,-1.12,8679,4158,0.435,0.440,2042,0.445,0.435
498,2019-10-15_15-10-23,498,9385WA,LAYHONG-WA[S],s,0.155,0.160,-0.005,-3.13,3013,5838,0.155,0.160,6440,0.160,0.155
499,2019-10-15_15-10-23,499,9326,LBALUM[S],s,-,0.470,-,-,-,70,0.465,0.495,251,-,-
500,2019-10-15_15-10-23,500,8494,LBICAP,s,0.635,0.645,-0.010,-1.55,35,65,0.635,0.640,55,0.635,0.635
501,2019-10-15_15-10-23,501,8494WB,LBICAP-WB,s,0.135,0.140,-0.005,-3.57,600,250,0.130,0.140,620,0.135,0.135
502,2019-10-15_15-10-23,502,5789,LBS[S],s,0.495,0.495,-,-,2057,3816,0.490,0.495,743,0.500,0.495
503,2019-10-15_15-10-23,503,5789PA,LBS-PA[S],s,-,0.690,-,-,-,110,0.390,-,-,-,-
504,2019-10-15_15-10-23,504,5789WB,LBS-WB[S],s,-,0.050,-,-,-,3016,0.045,0.050,3462,-,-
505,2019-10-15_15-10-23,505,5284,LCTITAN[S],s,2.600,2.600,-,-,780,291,2.580,2.600,263,2.610,2.580
506,2019-10-15_15-10-23,506,9628,LEBTECH[S],s,-,0.900,-,-,-,1,0.805,1.200,6,-,-
507,2019-10-15_15-10-23,507,8079,LEESK[S],s,0.620,0.615,0.005,+0.81,490,205,0.615,0.620,124,0.620,0.610
508,2019-10-15_15-10-23,508,5232,LEONFB[S],s,-,0.445,-,-,-,181,0.435,0.450,50,-,-
509,2019-10-15_15-10-23,509,8745,LEWEKO[S],s,0.185,0.185,-,-,600,789,0.180,0.185,54,0.185,0.185
510,2019-10-15_15-10-23,510,8745WB,LEWEKO-WB[S],s,-,0.035,-,-,-,100,0.030,0.045,353,-,-
511,2019-10-15_15-10-23,511,7170,LFECORP[S],s,0.125,0.125,-,-,200,200,0.120,0.125,46,0.125,0.125
512,2019-10-15_15-10-23,512,6633,LHI,s,0.920,0.920,-,-,2138,1145,0.915,0.920,1478,0.925,0.915
513,2019-10-15_15-10-23,513,3573,LIENHOE,s,0.245,0.250,-0.005,-2.00,63,837,0.245,0.250,4,0.245,0.245
514,2019-10-15_15-10-23,514,7089,LIIHEN[S],s,3.140,3.150,-0.010,-0.32,880,44,3.140,3.150,72,3.180,3.140
515,2019-10-15_15-10-23,515,8486,LIONFIB[S],s,-,0.385,-,-,-,471,0.385,0.440,53,-,-
516,2019-10-15_15-10-23,516,4235,LIONIND[S],s,0.390,0.395,-0.005,-1.27,5477,4133,0.390,0.395,2638,0.395,0.385
517,2019-10-15_15-10-23,517,6645,LITRAK[S],s,4.790,4.810,-0.020,-0.42,304,104,4.780,4.790,15,4.820,4.770
518,2019-10-15_15-10-23,518,7126,LONBISC,s,0.100,0.095,0.005,+5.26,24600,8395,0.095,0.100,1005,0.100,0.095
519,2019-10-15_15-10-23,519,7126WA,LONBISC-WA,s,-,0.005,-,-,-,-,-,0.005,7337,-,-
520,2019-10-15_15-10-23,520,8621,LPI,s,15.600,15.500,0.100,+0.65,16,20,15.500,15.600,75,15.600,15.480
521,2019-10-15_15-10-23,521,9881,LSTEEL[S],s,-,0.285,-,-,-,200,0.285,0.300,20,-,-
522,2019-10-15_15-10-23,522,7085,LTKM[S],s,-,1.320,-,-,-,50,1.210,1.350,20,-,-
523,2019-10-15_15-10-23,523,5068,LUSTER,s,0.075,0.075,-,-,2000,62537,0.070,0.075,33493,0.075,0.075
524,2019-10-15_15-10-23,524,5068WA,LUSTER-WA,s,0.020,0.025,-0.005,-20.00,3000,63095,0.015,0.025,37113,0.020,0.020
525,2019-10-15_15-10-23,525,5068WB,LUSTER-WB,s,-,0.030,-,-,-,39389,0.020,0.030,11910,-,-
526,2019-10-15_15-10-23,526,5143,LUXCHEM[S],s,0.475,0.480,-0.005,-1.04,380,225,0.475,0.480,545,0.475,0.475
527,2019-10-15_15-10-23,527,9199,LYSAGHT[S],s,-,2.390,-,-,-,46,2.390,2.580,10,-,-
528,2019-10-15_15-10-23,528,5078,M&G,s,0.070,0.070,-,-,3870,160,0.070,0.075,2133,0.070,0.070
529,2019-10-15_15-10-23,529,1198,MAA,s,0.790,0.790,-,-,250,550,0.780,0.795,200,0.790,0.790
530,2019-10-15_15-10-23,530,7617,MAGNA[S],s,-,0.930,-,-,-,200,0.940,1.030,150,-,-
531,2019-10-15_15-10-23,531,7617WB,MAGNA-WB[S],s,-,0.185,-,-,-,1000,0.180,0.220,250,-,-
532,2019-10-15_15-10-23,532,7087,MAGNI[S],s,2.650,2.600,0.050,+1.92,8737,10,2.650,2.660,189,2.740,2.620
533,2019-10-15_15-10-23,533,3859,MAGNUM,s,2.820,2.780,0.040,+1.44,2529,319,2.810,2.820,882,2.820,2.780
534,2019-10-15_15-10-23,534,8583,MAHSING[S],s,0.770,0.785,-0.015,-1.91,6057,1981,0.770,0.775,2786,0.785,0.770
535,2019-10-15_15-10-23,535,8583WC,MAHSING-WC[S],s,0.005,0.005,-,-,6010,-,-,0.005,4517,0.005,0.005
536,2019-10-15_15-10-23,536,5264,MALAKOF[S],s,0.840,0.835,0.005,+0.60,1632,719,0.835,0.840,3794,0.840,0.835
537,2019-10-15_15-10-23,537,4936,MALPAC,s,-,0.675,-,-,-,100,0.690,0.730,60,-,-
538,2019-10-15_15-10-23,538,6181,MALTON[S],s,0.480,0.480,-,-,3856,1429,0.475,0.480,1172,0.480,0.475
539,2019-10-15_15-10-23,539,1058,MANULFE,s,-,2.480,-,-,-,30,2.420,2.480,15,-,-
540,2019-10-15_15-10-23,540,3514,MARCO,s,-,0.110,-,-,-,12053,0.110,0.115,6603,-,-
541,2019-10-15_15-10-23,541,5098,MASTEEL[S],s,0.380,0.375,0.005,+1.33,2881,1630,0.375,0.380,2989,0.380,0.370
542,2019-10-15_15-10-23,542,7029,MASTER[S],s,1.420,1.420,-,-,5035,10,1.410,1.420,147,1.440,1.410
543,2019-10-15_15-10-23,543,5236,MATRIX[S],s,1.900,1.900,-,-,127,801,1.890,1.900,900,1.900,1.890
544,2019-10-15_15-10-23,544,5236WA,MATRIX-WA[S],s,-,0.045,-,-,-,720,0.040,0.045,83,-,-
545,2019-10-15_15-10-23,545,6012,MAXIS[S],s,5.390,5.410,-0.020,-0.37,2657,936,5.390,5.400,593,5.410,5.390
546,2019-10-15_15-10-23,546,1155,MAYBANK,s,8.520,8.530,-0.010,-0.12,17109,1895,8.520,8.530,1980,8.550,8.520
547,2019-10-15_15-10-23,547,5077,MAYBULK,s,0.680,0.695,-0.015,-2.16,4532,126,0.680,0.685,617,0.705,0.675
548,2019-10-15_15-10-23,548,5886,MBG[S],s,-,1.310,-,-,-,331,1.310,1.320,45,-,-
549,2019-10-15_15-10-23,549,5152,MBL[S],s,-,1.190,-,-,-,100,1.160,1.180,138,-,-
550,2019-10-15_15-10-23,550,5152WA,MBL-WA[S],s,0.380,0.380,-,-,380,170,0.380,0.410,300,0.380,0.380
551,2019-10-15_15-10-23,551,5983,MBMR[S],s,3.990,3.980,0.010,+0.25,852,653,3.990,4.000,188,4.010,3.990
552,2019-10-15_15-10-23,552,1171,MBSB,s,0.830,0.840,-0.010,-1.19,18735,11582,0.825,0.830,9321,0.840,0.825
553,2019-10-15_15-10-23,553,7189,MBWORLD[S],s,-,1.610,-,-,-,250,1.610,1.680,26,-,-
554,2019-10-15_15-10-23,554,7004,MCEHLDG[S],s,-,0.615,-,-,-,110,0.490,0.590,100,-,-
555,2019-10-15_15-10-23,555,3794,MCEMENT[S],s,2.790,2.810,-0.020,-0.71,10,100,2.800,2.940,20,2.790,2.790
556,2019-10-15_15-10-23,556,5182,MCT[S],s,0.205,0.205,-,-,242,250,0.205,0.210,358,0.210,0.205
557,2019-10-15_15-10-23,557,4502,MEDIA,s,0.385,0.395,-0.010,-2.53,2499,4,0.385,0.390,800,0.395,0.380
558,2019-10-15_15-10-23,558,5090,MEDIAC[S],s,0.175,0.175,-,-,1000,580,0.175,0.180,3071,0.175,0.175
559,2019-10-15_15-10-23,559,5129,MELATI[S],s,-,0.390,-,-,-,100,0.365,0.400,280,-,-
560,2019-10-15_15-10-23,560,3778,MELEWAR[S],s,0.130,0.130,-,-,66,1213,0.125,0.130,14,0.130,0.130
561,2019-10-15_15-10-23,561,3778WB,MELEWAR-WB[S],s,0.035,0.035,-,-,361,139,0.035,0.040,1200,0.035,0.035
562,2019-10-15_15-10-23,562,1694,MENANG[S],s,0.310,0.310,-,-,50,160,0.310,0.335,426,0.335,0.310
563,2019-10-15_15-10-23,563,5223,MENTIGA[S],s,0.550,0.555,-0.005,-0.90,215,130,0.530,0.630,40,0.555,0.550
564,2019-10-15_15-10-23,564,8192,MERCURY[S],s,0.745,0.745,-,-,130,80,0.710,0.745,50,0.745,0.710
565,2019-10-15_15-10-23,565,5006,MERGE[S],s,-,0.920,-,-,-,50,0.905,1.000,20,-,-
566,2019-10-15_15-10-23,566,5040,MERIDIAN[S],s,0.065,0.065,-,-,5390,30591,0.065,0.070,77782,0.070,0.065
567,2019-10-15_15-10-23,567,5040WA,MERIDIAN-WA[S],s,-,0.085,-,-,-,400,0.035,0.060,500,-,-
568,2019-10-15_15-10-23,568,5040WB,MERIDIAN-WB[S],s,0.010,0.005,0.005,+100.00,1,32675,0.005,0.010,5221,0.010,0.010
569,2019-10-15_15-10-23,569,5040WC,MERIDIAN-WC[S],s,-,0.015,-,-,-,3200,0.010,0.015,16842,-,-
570,2019-10-15_15-10-23,570,7234,MESB[S],s,0.495,0.475,0.020,+4.21,36643,332,0.495,0.500,390,0.520,0.480
571,2019-10-15_15-10-23,571,7234WA,MESB-WA[S],s,0.280,0.280,-,-,10629,100,0.260,0.280,174,0.310,0.275
572,2019-10-15_15-10-23,572,6149,METROD,s,-,1.520,-,-,-,210,1.450,1.650,10,-,-
573,2019-10-15_15-10-23,573,3069,MFCB[S],s,4.400,4.300,0.100,+2.33,11790,131,4.390,4.400,1436,4.400,4.280
574,2019-10-15_15-10-23,574,3069WA,MFCB-WA[S],s,2.150,2.050,0.100,+4.88,5274,8,2.140,2.150,330,2.150,2.020
575,2019-10-15_15-10-23,575,3662,MFLOUR,s,0.620,0.610,0.010,+1.64,19642,4495,0.615,0.620,577,0.630,0.610
576,2019-10-15_15-10-23,576,3662WC,MFLOUR-WC,s,0.300,0.295,0.005,+1.69,2697,793,0.295,0.300,270,0.305,0.295
577,2019-10-15_15-10-23,577,7595,MGB[S],s,0.625,0.625,-,-,452,5,0.620,0.625,5,0.630,0.610
578,2019-10-15_15-10-23,578,7595WA,MGB-WA[S],Ss,-,0.085,-,-,-,-,-,-,-,-,-
579,2019-10-15_15-10-23,579,5186,MHB[S],s,0.900,0.920,-0.020,-2.17,4641,751,0.900,0.905,50,0.930,0.885
580,2019-10-15_15-10-23,580,5026,MHC[S],s,-,0.570,-,-,-,647,0.555,0.570,179,-,-
581,2019-10-15_15-10-23,581,5286,MI[S],s,2.440,2.470,-0.030,-1.21,11897,590,2.440,2.450,50,2.500,2.430
582,2019-10-15_15-10-23,582,5001,MIECO[S],s,0.280,0.285,-0.005,-1.75,454,42,0.280,0.285,1030,0.285,0.280
583,2019-10-15_15-10-23,583,7935,MILUX[S],s,-,0.800,-,-,-,20,0.760,-,-,-,-
584,2019-10-15_15-10-23,584,5166,MINDA[S],s,0.070,0.065,0.005,+7.69,1994,636,0.070,0.075,1893,0.070,0.065
585,2019-10-15_15-10-23,585,7219,MINETEC[S],s,0.055,0.055,-,-,35500,20234,0.050,0.055,6450,0.055,0.055
586,2019-10-15_15-10-23,586,7219WA,MINETEC-WA[S],s,-,0.005,-,-,-,-,-,0.005,274200,-,-
587,2019-10-15_15-10-23,587,5576,MINHO[S],s,-,0.255,-,-,-,628,0.255,0.265,356,-,-
588,2019-10-15_15-10-23,588,5576WC,MINHO-WC[S],s,-,0.045,-,-,-,1000,0.035,0.045,408,-,-
589,2019-10-15_15-10-23,589,3816,MISC[S],s,8.420,8.400,0.020,+0.24,11863,1011,8.410,8.420,2524,8.580,8.390
590,2019-10-15_15-10-23,590,9571,MITRA[S],s,0.270,0.275,-0.005,-1.82,2250,1001,0.270,0.275,201,0.275,0.265
591,2019-10-15_15-10-23,591,9571WD,MITRA-WD[S],s,-,0.020,-,-,-,3000,0.010,0.015,9,-,-
592,2019-10-15_15-10-23,592,9571WE,MITRA-WE[S],s,-,0.070,-,-,-,2832,0.060,0.070,94,-,-
593,2019-10-15_15-10-23,593,8141,MJPERAK,s,0.210,0.215,-0.005,-2.33,106,291,0.210,0.225,377,0.210,0.210
594,2019-10-15_15-10-23,594,6114,MKH[S],s,1.210,1.220,-0.010,-0.82,185,220,1.210,1.220,133,1.210,1.200
595,2019-10-15_15-10-23,595,8893,MKLAND[S],s,0.170,0.170,-,-,1,568,0.165,0.170,1273,0.170,0.170
596,2019-10-15_15-10-23,596,2194,MMCCORP[S],s,1.030,1.040,-0.010,-0.96,2974,2104,1.030,1.040,1404,1.040,1.030
597,2019-10-15_15-10-23,597,0113,MMSV[S],s,0.850,0.845,0.005,+0.59,30148,935,0.845,0.850,25,0.880,0.850
598,2019-10-15_15-10-23,598,6459,MNRB,s,1.090,1.090,-,-,1426,24,1.090,1.100,451,1.090,1.090
599,2019-10-15_15-10-23,599,6548,MPCORP,s,0.095,0.090,0.005,+5.56,565,995,0.095,0.100,597,0.095,0.095
600,2019-10-15_15-10-23,600,5237,MPHBCAP,s,1.090,1.100,-0.010,-0.91,479,233,1.090,1.100,376,1.100,1.090
601,2019-10-15_15-10-23,601,3867,MPI,s,10.040,10.000,0.040,+0.40,2153,11,10.020,10.040,6,10.080,9.980
602,2019-10-15_15-10-23,602,5123,MQREIT,s,1.010,1.020,-0.010,-0.98,420,830,1.010,1.020,660,1.020,1.010
603,2019-10-15_15-10-23,603,1651,MRCB[S],s,0.740,0.735,0.005,+0.68,41144,5472,0.735,0.740,1694,0.745,0.730
604,2019-10-15_15-10-23,604,1651WB,MRCB-WB[S],s,0.225,0.225,-,-,4959,1076,0.220,0.225,785,0.225,0.220
605,2019-10-15_15-10-23,605,5916,MSC,s,0.800,0.805,-0.005,-0.62,70,30,0.805,0.810,100,0.800,0.800
606,2019-10-15_15-10-23,606,5202,MSM[S],s,0.985,1.010,-0.025,-2.48,3834,235,0.980,0.985,33,1.010,0.985
607,2019-10-15_15-10-23,607,5011,MSNIAGA[S],s,-,1.030,-,-,-,30,1.040,1.130,50,-,-
608,2019-10-15_15-10-23,608,5150,MSPORTS,s,0.010,0.015,-0.005,-33.33,3053,19250,0.010,0.015,44978,0.010,0.010
609,2019-10-15_15-10-23,609,5924,MTDACPI[S],s,-,0.165,-,-,-,200,0.160,0.165,67,-,-
610,2019-10-15_15-10-23,610,0043,MTRONIC[S],s,0.050,0.050,-,-,20366,25334,0.050,0.055,83270,0.050,0.050
611,2019-10-15_15-10-23,611,0043WA,MTRONIC-WA[S],s,0.015,0.015,-,-,117500,742808,0.010,0.015,150352,0.015,0.010
612,2019-10-15_15-10-23,612,3883,MUDA[S],s,1.530,1.530,-,-,860,585,1.520,1.530,24,1.530,1.510
613,2019-10-15_15-10-23,613,5085,MUDAJYA[S],s,0.185,0.185,-,-,752,1038,0.185,0.190,1664,0.185,0.185
614,2019-10-15_15-10-23,614,9539,MUH[S],s,-,0.400,-,-,-,100,0.355,0.400,80,-,-
615,2019-10-15_15-10-23,615,5703,MUHIBAH[S],s,2.400,2.390,0.010,+0.42,584,130,2.400,2.410,149,2.410,2.390
616,2019-10-15_15-10-23,616,3891,MUIIND,s,0.195,0.200,-0.005,-2.50,2372,766,0.195,0.200,158,0.200,0.195
617,2019-10-15_15-10-23,617,3913,MUIPROP[S],s,0.175,0.175,-,-,4506,14647,0.170,0.175,364,0.175,0.175
618,2019-10-15_15-10-23,618,3905,MULPHA,s,2.060,2.070,-0.010,-0.48,36,7,2.060,2.070,15,2.060,2.060
619,2019-10-15_15-10-23,619,5087,MYCRON[S],s,-,0.280,-,-,-,1266,0.260,0.280,905,-,-
620,2019-10-15_15-10-23,620,5087WA,MYCRON-WA[S],s,-,0.055,-,-,-,100,0.055,-,-,-,-
621,2019-10-15_15-10-23,621,0138,MYEG[S],s,1.420,1.440,-0.020,-1.39,98803,11557,1.410,1.420,8201,1.440,1.410
622,2019-10-15_15-10-23,622,5275,MYNEWS,s,1.370,1.350,0.020,+1.48,11,74,1.330,1.350,50,1.370,1.330
623,2019-10-15_15-10-23,623,0041,MYSCM[S],s,0.175,0.170,0.005,+2.94,3307,10219,0.165,0.170,900,0.175,0.170
624,2019-10-15_15-10-23,624,0041PA,MYSCM-PA,s,-,0.050,-,-,-,107768,0.045,0.050,26279,-,-
625,2019-10-15_15-10-23,625,0041WA,MYSCM-WA[S],s,0.040,0.045,-0.005,-11.11,11226,11774,0.040,0.045,29213,0.040,0.040
626,2019-10-15_15-10-23,626,5073,NAIM[S],s,1.040,1.050,-0.010,-0.95,65496,385,1.040,1.050,2325,1.080,1.020
627,2019-10-15_15-10-23,627,9806,NATWIDE[S],s,0.160,0.160,-,-,243,7,0.160,0.170,100,0.160,0.160
628,2019-10-15_15-10-23,628,4707,NESTLE[S],s,144.100,144.300,-0.200,-0.14,85,4,144.100,144.200,17,144.300,143.900
629,2019-10-15_15-10-23,629,7241,NGGB[S],s,0.380,0.390,-0.010,-2.56,17795,103,0.380,0.385,1500,0.395,0.380
630,2019-10-15_15-10-23,630,7241WA,NGGB-WA[S],s,0.125,0.125,-,-,2190,350,0.125,0.130,3700,0.125,0.125
631,2019-10-15_15-10-23,631,7060,NHFATT[S],s,-,2.730,-,-,-,40,2.650,2.700,15,-,-
632,2019-10-15_15-10-23,632,7139,NICE[S],s,0.050,0.050,-,-,7300,22541,0.045,0.050,39020,0.050,0.050
